Age,Gender,ChildrenHome,Education,MaritalStatus,Income,DeviceType,SubscriptionPaymentMethod,TimeSpentOnStraitsTimes,NumOfTimesAppOpened,NumAdsViewed,NumArticlesFashion,NumArticlesTechnology,NumArticlesHealth,NumArticlesSports,NumArticlesWorldEvents,Response
48,0,1,Master,Married,43018.0,Laptop,2,17,4,2,1,5,1,3,5,0
58,0,0,PhD,Divorced,78825.0,Laptop,2,9,2,5,3,6,2,2,1,1
34,0,1,2ndCycle,Married,45204.0,Laptop,1,11,3,1,0,2,0,1,2,0
38,1,1,Graduate,Married,15345.0,Phone,1,47,5,1,7,3,8,0,1,1
44,0,1,PhD,Married,46377.0,Laptop,1,18,2,2,1,1,3,4,4,0
67,1,0,Graduate,Single,80317.0,Computer,1,26,4,3,0,0,5,5,7,0
20,0,0,Undergraduate,Single,23090.0,Computer,2,28,4,14,7,2,3,4,1,1
70,1,1,Graduate,Single,53700.0,Tablet,1,27,5,5,1,2,5,1,7,0
67,1,2,Master,Married,38452.0,Computer,2,24,2,3,0,2,1,6,2,0
34,1,0,PhD,Married,67546.0,Phone,2,19,3,4,1,0,0,1,7,0
60,1,2,PhD,Single,27238.0,Computer,1,8,1,3,3,0,3,0,3,0
42,1,2,Graduate,Married,15072.0,Computer,1,10,2,3,5,2,0,3,3,0
64,1,3,Master,Single,30523.0,Laptop,1,18,3,1,3,1,0,7,5,0
63,0,2,Graduate,Married,42243.0,Phone,2,27,2,2,0,4,1,1,2,0
33,0,1,Graduate,Married,37155.0,Computer,1,14,4,2,1,4,0,1,5,0
66,0,2,Graduate,Married,54450.0,Laptop,0,30,6,9,6,2,1,4,4,0
33,1,1,2ndCycle,Married,38683.0,Phone,0,19,1,4,0,0,4,3,1,0
64,1,1,Graduate,Married,64961.0,Computer,0,29,5,6,1,2,0,6,7,0
69,1,1,Master,Married,67087.0,Tablet,0,29,5,7,3,3,0,4,6,0
16,0,0,Undergraduate,Single,19352.0,Tablet,2,24,3,6,0,3,3,6,0,1
28,1,1,Graduate,Married,59944.0,Tablet,1,18,3,4,1,4,1,1,14,1
46,1,1,Graduate,Married,65665.0,Computer,1,8,1,5,0,4,4,3,2,0
28,0,0,Graduate,Single,95529.0,Phone,0,12,2,7,2,4,1,2,5,1
48,0,1,Graduate,Married,44989.0,Laptop,1,16,1,5,0,6,2,2,7,0
46,1,1,Graduate,Divorced,64892.0,Computer,1,3,2,6,4,1,1,3,10,0
37,1,1,2ndCycle,Single,41473.0,Computer,1,14,4,2,3,5,1,1,1,0
34,1,0,PhD,Married,67546.0,Phone,2,12,2,4,8,1,1,2,7,0
44,0,2,Graduate,Married,42554.0,Tablet,2,24,5,2,6,7,0,1,5,0
48,1,0,PhD,Married,79632.0,Tablet,2,27,5,6,3,3,6,5,5,0
40,1,0,Graduate,Married,69109.0,Tablet,0,6,1,6,0,6,5,0,10,1
54,0,1,Graduate,Married,63967.0,Laptop,1,27,4,4,1,7,1,2,0,0
73,0,1,Master,Married,76995.0,Laptop,2,14,3,11,0,1,4,0,8,0
40,1,0,Graduate,Married,63211.0,Phone,1,26,2,3,5,5,9,9,6,1
46,0,2,Master,Married,53204.0,Tablet,0,16,2,1,3,4,5,3,3,0
34,0,0,Master,Married,78285.0,Computer,2,22,4,6,1,3,6,0,3,0
25,0,0,Undergraduate,Single,20904.0,Laptop,2,37,5,2,3,6,3,4,4,1
36,0,1,PhD,Married,38197.0,Phone,2,21,5,1,2,2,6,6,8,0
46,1,2,2ndCycle,Married,25176.0,Computer,1,21,2,1,2,3,3,6,0,0
53,1,2,Graduate,Married,44078.0,Computer,0,4,2,2,2,2,3,7,4,0
57,1,0,2ndCycle,Married,71488.0,Laptop,2,23,3,3,3,6,7,1,13,0
20,1,0,Undergraduate,Single,29330.0,Tablet,1,45,5,9,3,4,3,2,4,1
64,1,0,Graduate,Married,51876.0,Computer,1,26,3,2,2,2,0,4,0,0
47,0,1,Graduate,Married,27573.0,Tablet,1,28,2,5,2,3,0,0,0,0
67,1,1,2ndCycle,Married,74805.0,Tablet,0,7,2,4,3,2,6,2,1,0
53,1,1,Master,Single,39858.0,Phone,2,9,1,2,6,11,2,9,4,1
56,1,1,Graduate,Married,44794.0,Laptop,2,28,3,2,2,0,4,3,16,0
21,1,0,Undergraduate,Single,15740.0,Tablet,0,15,1,3,5,0,0,2,2,0
47,1,0,Graduate,Married,80144.0,Computer,0,28,3,3,8,0,1,1,7,0
51,1,1,Graduate,Married,36715.0,Tablet,1,7,1,7,1,3,4,0,1,1
70,0,2,Graduate,Married,43462.0,Computer,0,3,1,4,0,0,1,2,2,0
46,0,2,Master,Married,49681.0,Computer,2,16,3,7,2,7,3,1,4,0
32,0,1,Graduate,Single,34412.0,Computer,2,28,2,5,6,6,0,0,5,0
20,0,0,Undergraduate,Single,24443.0,Laptop,2,6,1,2,8,3,3,6,2,1
71,1,0,2ndCycle,Married,78497.0,Computer,0,11,4,5,3,2,2,4,3,0
47,0,0,PhD,Married,79174.0,Phone,1,33,6,5,2,5,9,6,7,1
22,0,0,Undergraduate,Single,29314.0,Tablet,2,9,1,10,2,3,0,6,2,1
62,1,0,2ndCycle,Divorced,87305.0,Phone,0,39,5,5,2,2,2,5,11,1
28,1,0,Graduate,Single,53987.0,Phone,1,13,3,20,9,8,0,1,11,0
40,0,0,PhD,Married,160803.0,Tablet,1,28,5,0,5,3,3,1,1,0
45,1,1,Graduate,Married,51424.0,Laptop,2,28,2,3,1,2,1,6,0,0
55,0,2,PhD,Married,36947.0,Computer,1,20,5,3,1,1,0,5,14,0
64,0,1,Graduate,Married,53977.0,Tablet,0,8,2,5,6,8,7,2,0,0
45,1,1,Graduate,Divorced,40246.0,Computer,1,24,5,1,3,8,2,2,0,0
49,0,0,PhD,Married,85844.0,Phone,1,27,4,6,2,1,3,2,0,0
54,1,2,Graduate,Married,19514.0,Computer,0,29,2,3,1,3,0,1,2,0
18,1,0,Undergraduate,Single,26295.0,Laptop,0,27,3,12,6,4,0,1,7,0
36,1,0,Graduate,Married,79529.0,Phone,2,10,3,4,2,1,1,3,5,0
16,1,0,Undergraduate,Single,8552.0,Computer,1,27,5,8,8,3,2,8,4,0
23,0,0,Undergraduate,Single,29671.0,Phone,0,30,6,10,3,1,2,4,12,1
58,0,1,2ndCycle,Married,62905.0,Laptop,1,30,6,7,4,0,4,0,9,0
52,1,1,PhD,Married,59892.0,Laptop,2,4,1,2,1,7,2,0,9,0
42,1,1,Graduate,Married,33228.0,Laptop,1,30,5,2,0,4,0,0,1,0
66,0,0,Master,Single,86424.0,Tablet,2,15,3,6,1,1,2,2,7,0
65,0,2,Graduate,Married,50116.0,Computer,2,8,2,1,0,1,1,0,2,0
41,0,1,2ndCycle,Single,24336.0,Computer,0,14,1,1,2,1,2,6,5,0
28,1,1,Graduate,Married,50285.0,Tablet,2,49,4,10,4,3,4,3,1,1
53,1,0,PhD,Married,68462.0,Phone,1,23,3,3,1,2,2,0,7,0
68,1,2,Graduate,Married,38998.0,Tablet,2,3,2,2,4,3,5,3,3,0
54,1,2,Graduate,Married,40521.0,Computer,0,10,1,0,0,2,3,0,2,0
23,1,0,Undergraduate,Single,25027.0,Laptop,1,14,3,8,1,0,3,1,3,0
28,1,1,Graduate,Married,57010.0,Phone,1,36,4,0,3,1,4,5,3,1
53,1,0,Graduate,Married,75759.0,Tablet,1,29,2,9,2,0,1,0,2,1
63,0,1,Graduate,Married,79823.0,Laptop,0,14,2,6,1,4,5,1,5,0
41,1,1,2ndCycle,Married,19414.0,Tablet,1,11,3,1,4,0,1,2,8,0
43,1,1,Graduate,Divorced,15287.0,Phone,1,35,6,1,0,7,4,1,15,1
26,0,1,Graduate,Married,53056.0,Computer,0,7,2,5,0,6,4,1,5,0
57,1,3,Master,Single,35791.0,Computer,2,26,3,1,0,0,7,1,2,0
44,1,1,Graduate,Married,17345.0,Computer,1,24,2,2,0,9,0,0,8,0
43,0,1,Master,Single,16653.0,Tablet,1,28,5,2,4,1,6,0,17,1
48,0,1,Graduate,Single,32233.0,Phone,2,47,3,6,11,1,2,3,3,1
21,1,0,Undergraduate,Single,13158.0,Tablet,1,27,5,4,4,2,10,7,3,1
44,1,1,Graduate,Married,64813.0,Laptop,1,3,2,7,7,2,0,2,0,0
60,0,2,Master,Married,47175.0,Phone,0,13,2,4,0,6,7,4,0,1
49,1,2,PhD,Single,35860.0,Laptop,2,38,3,1,1,7,1,2,9,1
49,1,1,Graduate,Married,34961.0,Computer,1,6,2,3,2,5,1,2,2,0
76,1,0,Graduate,Married,37760.0,Laptop,0,11,2,4,4,1,2,6,13,0
48,1,0,Graduate,Married,72099.0,Tablet,2,19,3,3,3,1,2,1,5,0
67,1,1,Graduate,Married,38946.0,Laptop,2,22,5,3,0,2,5,2,3,0
65,1,1,Graduate,Married,21994.0,Laptop,0,28,3,0,4,0,0,2,9,0
61,0,1,Graduate,Single,30081.0,Computer,2,3,2,1,1,5,1,3,5,0
30,0,0,2ndCycle,Married,87000.0,Laptop,1,6,1,4,2,4,8,4,9,0
51,1,1,Master,Married,39791.0,Laptop,0,27,3,3,0,5,4,0,6,0
51,0,1,Master,Married,57420.0,Laptop,1,17,1,5,3,2,0,5,11,0
52,1,1,PhD,Divorced,35682.0,Phone,1,24,5,1,2,4,5,1,2,0
18,1,0,Undergraduate,Single,14562.0,Laptop,1,29,4,10,2,0,7,3,12,1
62,0,1,PhD,Divorced,50611.0,Computer,2,24,4,4,6,0,0,2,3,0
47,1,1,Graduate,Married,23957.0,Phone,0,47,7,2,2,2,2,3,1,1
66,0,0,PhD,Married,76542.0,Computer,2,30,6,4,1,0,0,4,1,0
52,1,1,Graduate,Divorced,33986.0,Laptop,1,6,1,1,8,2,3,7,2,0
58,1,1,Graduate,Divorced,51983.0,Laptop,0,6,1,9,0,0,5,1,2,0
41,1,2,2ndCycle,Single,42395.0,Phone,2,16,4,3,0,0,0,0,12,0
48,0,2,Graduate,Married,44392.0,Computer,0,16,4,4,0,6,7,2,10,0
29,1,0,Graduate,Single,41432.0,Laptop,0,46,5,15,4,1,4,4,2,1
64,1,1,PhD,Widow,50520.0,Computer,1,18,3,3,4,0,3,3,5,0
50,0,1,Graduate,Married,80134.0,Phone,2,10,2,5,6,2,0,7,5,1
44,1,1,PhD,Married,37717.0,Computer,0,23,3,1,0,2,1,0,5,0
47,1,2,Graduate,Married,37085.0,Computer,2,25,4,3,1,6,4,5,6,0
16,0,0,Undergraduate,Single,17567.0,Phone,0,29,5,2,0,3,4,1,2,0
76,1,0,PhD,Married,51012.0,Tablet,2,5,1,4,1,0,6,1,8,0
31,1,0,Graduate,Single,90273.0,Phone,2,26,5,5,1,0,7,6,2,1
70,1,0,Graduate,Married,28332.0,Tablet,0,16,3,2,0,3,0,4,10,0
49,1,2,Graduate,Widow,60208.0,Tablet,2,5,2,8,4,11,3,3,10,1
65,0,1,Graduate,Single,50388.0,Laptop,2,39,2,6,3,0,1,4,3,1
50,1,1,PhD,Married,44325.0,Computer,2,6,2,8,3,0,1,1,1,0
50,0,0,PhD,Married,59973.0,Phone,2,6,1,3,0,4,5,1,5,0
46,0,2,Graduate,Married,58597.0,Phone,0,12,4,7,1,4,4,2,1,0
57,1,2,Master,Widow,51390.0,Computer,1,6,2,5,2,1,2,2,3,0
67,1,1,PhD,Married,59821.0,Phone,1,9,1,11,2,0,0,3,4,0
44,1,1,Graduate,Married,57867.0,Laptop,0,26,2,7,4,2,3,7,1,0
48,0,2,Master,Divorced,53367.0,Phone,1,46,7,5,0,10,11,3,10,1
50,0,1,Graduate,Married,77981.0,Computer,0,8,1,7,7,4,4,5,1,0
54,1,2,Graduate,Married,19514.0,Phone,0,45,7,3,9,4,5,1,1,1
42,1,1,Graduate,Single,30828.0,Computer,2,21,4,1,7,5,3,2,3,0
72,0,3,PhD,Married,54432.0,Computer,2,25,3,1,3,6,5,1,0,0
61,0,1,PhD,Divorced,64325.0,Phone,1,17,3,10,2,4,3,3,2,0
22,1,0,Undergraduate,Single,10861.0,Computer,2,17,1,7,2,8,1,6,3,0
53,1,0,Graduate,Married,54165.0,Computer,2,5,2,2,6,3,2,3,2,0
53,0,0,Graduate,Married,73448.0,Tablet,0,6,1,7,2,1,4,0,1,0
71,0,1,PhD,Single,64950.0,Computer,1,20,4,11,4,3,2,5,1,0
32,0,0,Basic,Married,24279.0,Phone,1,10,3,4,1,2,4,0,1,0
50,0,0,PhD,Married,78075.0,Computer,0,8,1,3,7,5,4,2,8,0
36,0,1,2ndCycle,Married,21955.0,Laptop,0,20,2,2,6,0,6,6,10,0
45,0,1,Graduate,Married,54233.0,Computer,1,23,2,11,4,3,3,3,2,0
59,1,1,Graduate,Married,77226.0,Phone,2,3,1,6,0,2,4,1,2,0
78,0,0,Master,Married,80184.0,Tablet,1,23,2,6,4,2,0,1,3,0
66,0,2,PhD,Widow,35340.0,Computer,2,8,1,2,1,0,1,4,0,0
36,1,0,Graduate,Single,26816.0,Tablet,2,30,2,0,0,2,1,4,11,0
35,0,1,Graduate,Married,18227.0,Laptop,2,9,2,0,0,9,6,1,6,0
59,1,1,Graduate,Married,51747.0,Phone,1,8,2,6,1,1,2,2,0,0
25,0,0,Undergraduate,Single,20802.0,Computer,1,3,1,12,4,0,7,1,10,0
21,0,0,Undergraduate,Single,26183.0,Tablet,0,28,5,13,7,2,2,3,4,1
34,1,0,Graduate,Single,68655.0,Laptop,1,15,1,4,4,1,1,1,2,0
21,0,0,Undergraduate,Single,14771.0,Phone,0,5,2,2,5,4,5,7,4,0
53,1,2,Graduate,Widow,40590.0,Laptop,0,10,3,3,2,1,0,0,11,0
36,0,1,Graduate,Married,25252.0,Computer,0,24,5,1,6,5,3,3,5,0
37,0,1,2ndCycle,Married,36145.0,Phone,0,13,2,4,4,4,7,2,4,1
76,1,0,PhD,Single,82800.0,Laptop,2,33,2,7,4,3,8,2,4,1
65,1,1,Graduate,Married,52852.0,Tablet,1,22,3,10,6,1,3,1,4,0
70,1,1,PhD,Single,62000.0,Computer,1,29,3,6,3,0,4,1,4,0
47,0,0,Graduate,Married,79205.0,Phone,1,43,3,6,10,4,8,2,3,1
67,0,1,PhD,Married,66465.0,Laptop,2,28,3,11,4,1,5,2,2,0
37,0,1,Graduate,Married,29103.0,Tablet,2,18,1,1,2,2,3,7,6,0
60,1,0,PhD,Divorced,85696.0,Phone,0,21,2,4,7,7,3,1,2,1
47,1,2,Master,Married,53253.0,Computer,0,14,4,4,1,1,5,3,3,0
61,0,2,Graduate,Married,60544.0,Phone,0,18,4,5,6,1,5,4,1,0
77,1,0,Graduate,Married,69755.0,Laptop,2,6,2,3,0,2,3,1,8,0
53,0,1,Master,Married,70091.0,Phone,2,11,2,5,5,5,0,2,11,0
50,0,1,Graduate,Married,65685.0,Laptop,1,26,3,9,5,4,1,0,0,0
55,0,1,Graduate,Married,61223.0,Laptop,2,28,3,9,5,7,2,2,3,0
47,0,0,Graduate,Single,73170.0,Phone,2,28,5,5,3,8,5,0,5,0
51,1,2,Graduate,Married,38232.0,Laptop,2,18,2,3,2,1,0,0,7,0
73,1,1,Graduate,Married,54591.0,Tablet,0,20,5,6,2,3,8,5,0,0
38,1,1,Master,Married,42207.0,Phone,0,15,2,4,7,0,4,3,5,1
42,1,1,2ndCycle,Single,67506.0,Laptop,2,18,1,4,0,2,2,0,1,0
59,0,0,Graduate,Married,77437.0,Laptop,2,24,5,4,4,3,1,2,6,0
52,1,2,Graduate,Married,13260.0,Computer,2,8,1,3,3,0,3,0,2,0
68,1,2,Graduate,Married,50501.0,Tablet,1,15,4,5,0,6,6,4,15,1
51,0,1,Graduate,Married,37150.0,Computer,0,28,5,4,3,1,1,4,4,0
68,0,0,Graduate,Married,62820.0,Computer,1,4,1,3,1,3,0,2,3,0
70,0,0,Graduate,Married,81795.0,Computer,2,25,3,4,0,3,3,4,5,0
52,0,1,Graduate,Widow,31880.0,Computer,2,13,4,1,4,0,3,0,1,0
43,0,1,Graduate,Married,21645.0,Laptop,1,6,1,3,1,3,6,8,1,1
25,1,0,Undergraduate,Single,20340.0,Tablet,1,5,2,3,1,0,11,0,2,1
43,0,1,Graduate,Single,60474.0,Computer,1,11,1,10,1,0,1,0,10,0
57,1,2,Graduate,Married,48006.0,Tablet,1,20,3,1,1,3,1,3,0,0
56,0,0,Master,Married,49605.0,Laptop,0,27,2,2,0,6,3,3,6,0
55,0,2,Graduate,Single,46904.0,Phone,0,21,2,5,2,5,1,0,10,0
55,0,1,PhD,Single,40304.0,Laptop,0,24,4,2,8,2,2,1,3,0
64,1,0,PhD,Single,71691.0,Tablet,0,21,2,4,5,3,1,2,4,1
67,0,1,Graduate,Married,65210.0,Tablet,1,6,1,9,1,1,0,4,4,0
50,1,1,Graduate,Married,77044.0,Phone,1,22,3,7,1,5,1,6,7,0
66,0,0,Master,Married,90226.0,Laptop,0,13,2,4,2,2,7,6,7,0
33,1,1,Graduate,Single,9255.0,Computer,0,29,5,1,3,3,5,7,6,0
16,1,0,Undergraduate,Single,7536.0,Laptop,0,47,4,3,3,5,8,3,6,1
41,0,1,Graduate,Married,38547.0,Tablet,1,16,2,1,0,4,2,7,5,0
51,1,2,Master,Single,33316.0,Computer,0,12,1,2,2,3,4,2,8,0
61,1,1,PhD,Married,63342.0,Laptop,1,32,2,8,4,3,1,1,1,1
69,0,3,PhD,Married,64504.0,Phone,2,46,3,11,0,2,3,3,8,1
38,0,0,Master,Single,18890.0,Phone,0,37,2,0,5,8,5,1,7,1
34,1,1,Graduate,Married,38872.0,Computer,0,29,3,3,5,2,2,2,4,0
57,1,1,Graduate,Married,58692.0,Tablet,2,10,2,8,1,3,0,0,5,0
23,1,0,Undergraduate,Single,7003.0,Tablet,2,23,4,10,4,2,3,2,3,0
31,0,0,Master,Single,90638.0,Phone,1,50,7,3,7,0,11,3,0,1
21,1,0,Undergraduate,Single,29289.0,Tablet,1,11,3,27,5,1,0,2,0,0
43,0,1,Graduate,Married,7500.0,Laptop,1,28,3,1,6,4,6,4,9,0
58,0,1,Graduate,Divorced,41638.0,Phone,1,6,1,5,2,1,0,3,5,0
26,1,0,2ndCycle,Married,7500.0,Laptop,1,8,1,3,1,1,2,6,8,1
62,1,2,2ndCycle,Married,50523.0,Laptop,1,22,3,2,0,6,5,1,12,0
57,0,0,2ndCycle,Married,76800.0,Tablet,2,26,5,4,1,1,0,0,0,0
48,1,3,Graduate,Married,33590.0,Computer,1,28,3,1,0,6,1,0,2,0
36,0,1,Graduate,Married,33235.0,Phone,0,9,1,3,1,2,3,0,4,0
46,0,2,2ndCycle,Married,26907.0,Tablet,1,26,3,1,0,1,3,2,1,0
66,1,3,Graduate,Married,34633.0,Computer,1,16,4,1,3,6,5,2,0,0
41,1,2,Graduate,Married,40211.0,Laptop,0,30,3,2,8,1,2,1,12,0
61,1,0,PhD,Single,84865.0,Tablet,0,38,3,2,0,2,3,9,0,1
25,0,0,Undergraduate,Single,16009.0,Laptop,2,17,2,19,8,4,1,3,11,1
68,1,0,Graduate,Divorced,85683.0,Phone,2,17,3,2,4,4,6,0,8,1
46,1,2,PhD,Single,42473.0,Computer,0,11,1,2,2,0,2,3,7,0
33,0,1,Graduate,Married,28691.0,Tablet,1,26,3,1,0,2,1,6,4,0
26,1,1,Graduate,Married,52185.0,Phone,2,46,7,2,4,5,5,2,5,1
16,1,0,Undergraduate,Single,25892.0,Computer,2,20,4,5,3,2,4,1,9,1
29,0,2,Graduate,Married,58367.0,Computer,0,32,3,9,6,10,1,4,8,1
37,1,1,Graduate,Single,29938.0,Phone,1,29,2,1,2,2,2,0,3,0
49,1,2,Graduate,Married,59041.0,Computer,1,29,3,2,6,4,1,2,0,0
70,0,1,Graduate,Married,49413.0,Phone,0,8,2,4,1,4,1,5,6,0
70,1,0,Graduate,Married,75278.0,Phone,0,12,3,6,1,0,1,6,1,0
43,0,2,2ndCycle,Married,60839.0,Computer,0,9,2,2,5,9,3,0,0,0
40,1,1,Graduate,Married,40479.0,Laptop,0,3,2,0,1,1,3,6,2,0
64,0,0,PhD,Married,77863.0,Tablet,1,26,3,4,3,5,2,5,4,0
42,1,1,Graduate,Married,77353.0,Phone,1,3,2,6,3,2,0,1,6,0
46,0,1,2ndCycle,Married,36301.0,Computer,0,28,4,3,0,2,3,2,2,0
27,0,0,Graduate,Single,71163.0,Computer,0,23,4,3,9,4,3,1,4,0
82,0,0,PhD,Single,51141.0,Phone,0,13,4,3,1,3,6,1,2,0
45,1,1,2ndCycle,Divorced,59601.0,Computer,1,9,1,2,2,2,1,3,6,0
69,0,0,Graduate,Married,94384.0,Laptop,1,12,2,5,0,0,1,1,3,1
50,1,1,2ndCycle,Married,46344.0,Computer,1,10,2,7,2,3,0,0,6,0
49,1,1,Graduate,Single,7500.0,Laptop,0,22,5,3,2,2,7,6,0,0
73,1,1,Graduate,Married,38823.0,Computer,0,18,3,2,3,4,0,1,6,0
31,0,0,Graduate,Single,49767.0,Computer,0,24,2,5,1,6,7,4,0,0
33,0,0,Graduate,Married,51747.0,Computer,2,28,5,6,0,0,8,1,2,0
59,1,2,Graduate,Married,50437.0,Computer,1,17,3,7,5,6,3,0,2,0
30,0,0,Graduate,Single,48789.0,Tablet,0,4,1,6,4,2,1,1,9,0
46,1,0,Basic,Married,7500.0,Computer,2,23,3,2,3,1,7,2,3,0
45,0,0,2ndCycle,Married,82326.0,Phone,2,48,4,5,3,2,2,6,8,1
40,1,0,2ndCycle,Married,41039.0,Tablet,1,29,2,8,3,3,4,3,0,0
63,1,1,Graduate,Married,54984.0,Laptop,2,6,1,6,2,5,5,1,11,0
59,0,2,PhD,Single,48918.0,Computer,0,10,4,1,0,2,6,7,1,0
25,0,0,Undergraduate,Single,22772.0,Computer,1,23,3,14,3,2,4,0,11,0
54,0,1,Master,Married,70777.0,Computer,0,25,4,5,4,6,3,2,2,0
44,1,1,Graduate,Divorced,71022.0,Laptop,2,21,3,5,7,2,4,4,3,0
30,0,0,Graduate,Single,54762.0,Tablet,1,11,4,11,0,8,2,0,1,1
62,1,2,Graduate,Divorced,62204.0,Computer,0,11,2,4,1,2,2,0,4,0
21,1,0,Undergraduate,Single,25584.0,Computer,1,10,3,5,3,1,1,1,2,0
66,0,1,Graduate,Married,71391.0,Laptop,2,17,4,6,0,3,3,0,6,0
73,1,1,PhD,Widow,51569.0,Phone,0,33,4,7,6,3,4,5,1,1
78,1,0,Graduate,Married,55956.0,Laptop,2,26,5,7,0,0,2,0,3,0
42,1,1,PhD,Married,30732.0,Computer,1,13,4,4,2,0,3,2,6,0
56,0,1,Graduate,Married,70713.0,Computer,0,14,4,5,7,5,2,0,10,0
52,1,1,Graduate,Single,27242.0,Phone,0,7,2,2,7,5,2,5,6,1
54,1,2,PhD,Divorced,69674.0,Laptop,2,27,3,10,1,8,0,8,0,0
46,0,0,Master,Divorced,75012.0,Laptop,0,12,3,3,2,3,2,3,0,0
66,0,2,Graduate,Married,50387.0,Computer,1,30,3,6,3,2,1,4,0,0
17,1,0,Undergraduate,Single,15238.0,Phone,1,48,5,3,4,1,7,6,6,1
21,1,0,Undergraduate,Single,8649.0,Phone,2,21,5,10,2,4,0,8,0,0
72,0,2,Graduate,Married,34026.0,Phone,0,17,3,2,5,4,4,3,4,0
21,1,0,Undergraduate,Single,27847.0,Laptop,0,25,5,4,10,6,10,5,1,0
46,0,1,Graduate,Married,17649.0,Computer,2,20,3,3,1,0,1,0,9,0
51,1,0,Graduate,Single,91700.0,Phone,2,50,7,8,1,1,1,3,0,1
51,1,1,Master,Single,36230.0,Computer,1,15,2,2,1,2,4,0,11,0
38,0,1,Graduate,Married,23228.0,Phone,0,25,4,3,3,5,4,2,2,0
71,0,2,Master,Married,29298.0,Computer,0,20,3,1,4,6,1,4,2,0
22,1,0,Undergraduate,Single,24567.0,Phone,1,28,3,5,0,1,5,7,0,0
67,1,0,PhD,Single,61284.0,Computer,0,29,5,11,0,2,2,0,6,0
40,0,1,2ndCycle,Married,57937.0,Laptop,0,9,2,4,0,1,2,0,12,0
52,1,0,Graduate,Married,90765.0,Computer,1,12,4,4,1,0,0,4,1,0
41,0,1,Graduate,Married,29009.0,Laptop,0,18,1,2,0,5,1,0,9,0
54,1,1,Master,Married,34053.0,Computer,1,22,3,3,0,3,7,5,4,0
51,0,2,Master,Divorced,44635.0,Laptop,1,30,4,2,3,9,7,2,8,0
70,1,1,Graduate,Married,62998.0,Tablet,2,29,3,5,2,4,2,2,6,0
43,1,1,Graduate,Single,47691.0,Tablet,0,14,4,1,0,3,5,2,3,0
60,0,0,Graduate,Married,72025.0,Laptop,0,24,2,4,3,0,4,0,8,0
58,1,0,Graduate,Widow,85620.0,Phone,1,15,1,3,0,3,5,5,2,1
23,1,0,Undergraduate,Single,25581.0,Phone,0,8,2,9,7,3,1,2,11,1
67,0,1,Graduate,Divorced,49431.0,Tablet,2,24,3,7,6,4,0,5,11,0
63,0,1,PhD,Divorced,68805.0,Computer,1,13,1,3,2,0,0,0,3,0
55,1,2,Graduate,Single,79146.0,Tablet,2,11,3,8,3,5,4,0,5,0
16,0,0,Undergraduate,Single,15845.0,Tablet,0,24,2,14,4,2,4,3,2,1
71,1,2,Graduate,Married,32871.0,Computer,1,7,1,1,2,1,3,6,5,0
64,0,0,Graduate,Divorced,71964.0,Computer,0,12,2,5,5,1,2,5,5,0
63,0,0,PhD,Widow,67786.0,Phone,0,20,3,3,2,0,3,0,3,1
35,0,0,PhD,Single,42000.0,Laptop,1,34,2,5,9,8,8,1,10,1
50,1,0,2ndCycle,Single,65704.0,Tablet,1,28,5,2,4,5,7,4,13,0
53,0,1,Graduate,Single,30822.0,Laptop,0,27,4,1,0,2,2,3,1,0
62,1,1,Graduate,Married,63381.0,Computer,1,24,5,4,8,1,0,0,16,0
63,0,0,Master,Married,82576.0,Computer,2,15,3,2,0,1,2,0,16,0
47,0,1,Graduate,Married,40794.0,Tablet,1,6,1,6,2,1,3,4,2,0
66,0,1,PhD,Single,54998.0,Phone,2,19,3,4,0,4,0,3,8,1
59,1,1,Master,Married,57288.0,Tablet,2,6,2,8,1,1,4,1,3,0
71,0,1,Master,Married,47352.0,Computer,0,16,3,6,3,1,1,2,2,0
47,1,1,Master,Married,22669.0,Tablet,2,6,2,4,5,6,8,8,9,1
35,0,0,Graduate,Divorced,81361.0,Tablet,2,9,2,3,3,4,4,1,4,0
48,0,1,Graduate,Married,75702.0,Laptop,0,20,5,10,5,5,0,3,0,0
34,0,1,2ndCycle,Divorced,35388.0,Tablet,0,7,2,1,2,7,2,1,2,0
28,0,2,Graduate,Married,45740.0,Phone,1,48,4,10,5,1,5,0,12,1
38,0,1,Basic,Single,25707.0,Tablet,2,14,1,1,6,3,2,2,4,0
39,0,0,PhD,Married,86580.0,Phone,2,21,5,4,0,1,1,1,8,0
47,1,2,Graduate,Married,66653.0,Tablet,2,14,4,4,9,1,2,2,16,0
48,0,0,PhD,Married,38410.0,Phone,1,50,6,5,1,0,12,7,8,1
27,0,0,Graduate,Single,43150.0,Laptop,2,25,5,21,1,6,2,1,9,0
23,1,0,Undergraduate,Single,24161.0,Computer,1,27,2,7,3,2,2,8,11,0
42,0,1,Graduate,Married,61014.0,Tablet,2,19,1,9,5,2,2,1,7,0
56,1,1,Graduate,Married,61286.0,Laptop,1,7,1,7,2,2,5,0,3,0
75,0,0,Graduate,Married,74485.0,Tablet,2,26,2,6,6,2,2,5,3,0
27,1,1,Graduate,Married,43249.0,Laptop,1,29,3,14,0,3,4,3,8,0
79,0,0,PhD,Divorced,48948.0,Laptop,0,33,4,7,7,4,6,3,6,1
18,1,0,Undergraduate,Single,12323.0,Tablet,2,43,4,4,6,4,3,0,4,1
36,1,1,Graduate,Single,26576.0,Laptop,0,24,5,1,2,1,9,3,0,1
