ID,Age,Gender,ChildrenHome,Education,Marital_Status,Income,DeviceType,SubscriptionPaymentMethod,TimeSpentOnStraitsTimes,NumOfTimesAppOpened,NumAdsViewed,NumArticlesFashion,NumArticlesTechnology,NumArticlesHealth,NumArticlesSports,NumArticlesWorldEvents,Response
1898,65,1,2,Graduation,Together,26091,Tablet,0,4,1,2,1,1,4,0,6,0
1899,53,0,2,Master,Married,43142,Tablet,1,13,4,1,2,2,3,6,4,0
1900,51,1,2,Graduation,Together,38232,Laptop,2,18,2,3,2,1,0,0,7,0
1901,37,0,0,Graduation,Married,92533,Phone,2,18,1,6,1,6,3,5,8,0
1902,77,0,0,Graduation,Widow,63285,Computer,2,14,2,6,0,2,3,6,4,0
1903,67,1,1,Graduation,Together,38946,Laptop,2,22,5,3,0,2,5,2,3,0
1904,67,1,1,Graduation,Together,38946,Phone,0,28,3,3,1,2,0,1,0,0
1905,47,1,1,PhD,Married,40233,Phone,0,27,2,2,1,1,5,0,4,0
1906,53,1,2,2n Cycle,Married,46831,Laptop,0,4,1,1,5,1,3,6,5,0
1907,35,0,0,Graduation,Together,67605,Laptop,2,12,1,2,0,3,5,8,9,0
1908,46,1,1,Master,Single,70379,Tablet,1,12,3,6,2,2,2,3,0,0
1909,65,0,0,2n Cycle,Divorced,77297,Tablet,2,18,4,5,1,2,4,1,3,0
1910,60,1,1,Graduation,Married,55759,Laptop,1,27,5,10,1,4,6,2,5,0
1911,71,0,3,Master,Single,58217,Tablet,1,6,2,2,2,0,0,1,3,0
1912,46,0,1,Graduation,Together,51369,Computer,0,20,4,8,9,4,3,4,2,0
1913,46,0,1,Graduation,Together,51369,Tablet,0,21,5,8,4,3,2,6,2,0
1914,66,0,0,Graduation,Single,91249,Phone,2,30,3,7,7,0,13,0,7,1
1915,44,0,0,2n Cycle,Together,52513,Tablet,1,3,2,9,3,1,4,3,0,0
1916,52,1,1,Master,Married,44159,Tablet,2,18,1,4,2,7,0,2,4,0
1917,60,0,0,Graduation,Together,76081,Phone,1,22,2,4,0,5,2,6,6,0
1918,60,0,0,Graduation,Together,76081,Tablet,1,6,1,4,1,4,4,2,7,0
1919,48,1,2,Graduation,Divorced,39996,Computer,0,22,4,1,2,2,1,1,3,0
1920,49,1,1,PhD,Together,55012,Computer,1,6,2,8,0,7,7,2,4,0
1921,75,0,0,Graduation,Single,77457,Computer,2,18,4,2,3,6,0,6,2,0
1922,59,0,0,Graduation,Single,80695,Computer,1,20,2,5,6,2,0,0,13,0
1923,66,1,1,Graduation,Married,71866,Tablet,0,8,2,6,7,3,1,1,6,0
1924,40,1,0,Master,Together,73450,Tablet,0,22,5,7,2,1,1,3,11,0
1925,78,0,0,PhD,Divorced,55614,Tablet,0,30,6,9,0,0,2,3,14,0
1926,73,1,0,PhD,Married,156924,Tablet,1,17,4,0,0,3,2,1,1,0
1927,55,0,2,2n Cycle,Together,30753,Laptop,0,14,4,1,1,0,1,0,2,0
1928,66,0,2,Master,Together,54603,Computer,1,12,3,4,8,7,7,2,0,0
1929,47,0,1,Graduation,Together,22280,Computer,0,10,3,1,2,2,3,2,11,0
1930,71,1,2,Master,Together,59385,Tablet,1,22,2,3,3,3,0,4,11,0
1931,67,0,1,Graduation,Married,76998,Computer,1,21,5,11,2,1,2,1,2,0
1932,51,1,0,Master,Together,80573,Computer,1,24,5,4,6,0,1,4,2,0
1933,51,0,0,Master,Together,80573,Laptop,1,23,4,4,3,2,7,3,5,0
1934,40,0,0,Graduation,Married,24711,Laptop,1,28,4,3,1,1,1,2,0,0
1935,63,1,1,PhD,Married,38829,Laptop,1,22,2,3,2,0,1,5,8,0
1936,48,0,0,PhD,Single,71466,Computer,2,24,4,4,2,2,3,2,3,0
1937,66,0,2,Master,Together,28839,Laptop,2,6,2,2,5,1,5,1,1,0
1938,71,1,2,Graduation,Married,53790,Laptop,0,24,5,7,3,3,1,1,15,0
1939,71,0,2,Master,Widow,73705,Laptop,0,12,1,9,5,9,5,0,7,0
1940,40,1,1,Graduation,Married,22448,Laptop,2,17,1,2,2,3,3,5,11,0
1941,46,1,1,Graduation,Divorced,12571,Computer,1,7,1,3,7,4,4,4,1,0
1942,62,1,0,Master,Together,73113,Computer,0,22,2,3,1,1,4,5,0,0
1943,32,1,1,Graduation,Married,35765,Tablet,2,20,2,2,4,9,4,1,7,0
1944,56,1,3,PhD,Single,46734,Computer,2,5,1,3,6,1,0,2,5,0
1945,59,1,1,PhD,Together,66313,Laptop,0,14,4,6,5,6,7,3,7,0
1946,65,1,0,Master,Together,68148,Laptop,0,27,5,4,3,1,4,4,8,0
1947,57,0,2,Graduation,Married,44393,Tablet,2,5,2,1,0,1,4,2,0,0
1948,36,0,1,PhD,Together,38197,Phone,2,21,5,1,2,2,6,6,8,0
1949,76,0,0,PhD,Married,51012,Tablet,2,26,3,4,4,3,0,0,8,0
1950,76,1,0,PhD,Married,51012,Tablet,2,5,1,4,1,0,6,1,8,0
1951,62,1,2,Graduation,Together,13672,Tablet,2,12,4,1,2,1,0,5,1,0
1952,69,0,2,Graduation,Together,41452,Laptop,1,26,4,1,3,8,7,0,7,0
1953,40,1,1,Graduation,Married,42081,Laptop,2,22,4,6,3,1,6,0,1,0
1954,36,1,0,Basic,Single,14906,Laptop,1,22,4,2,0,1,4,2,9,0
1955,37,1,1,2n Cycle,Single,33812,Phone,0,19,2,2,1,2,2,0,3,0
1956,47,1,2,Master,Single,46098,Laptop,0,7,2,3,4,0,0,2,1,0
1957,47,0,2,Master,Single,46098,Laptop,0,23,4,3,7,0,7,8,14,0
1958,47,1,2,Master,Single,46098,Phone,1,23,2,3,8,8,4,2,3,1
1959,66,0,1,2n Cycle,Married,53230,Laptop,2,7,2,5,5,3,3,4,3,0
1960,33,1,0,Master,Together,88420,Laptop,2,15,1,4,2,0,2,2,3,0
1961,59,1,2,2n Cycle,Single,39548,Phone,2,13,2,1,2,6,2,0,4,0
1962,69,0,1,Graduation,Together,61278,Tablet,1,28,4,3,5,2,3,4,6,0
1963,58,1,0,Graduation,Single,81246,Tablet,2,30,6,4,4,1,1,2,1,0
1964,47,1,1,Graduation,Widow,58330,Laptop,0,20,4,6,0,0,0,0,16,0
1965,47,1,1,Graduation,Widow,58330,Laptop,2,26,2,6,1,5,2,3,1,0
1966,55,0,0,Graduation,Together,65777,Computer,2,23,4,2,2,6,0,1,3,0
1967,42,1,2,2n Cycle,Married,70829,Laptop,2,13,2,4,2,0,0,1,5,0
1968,49,1,0,Master,Together,,Laptop,1,30,3,2,6,0,1,5,6,0
1969,60,1,2,Master,Single,59247,Computer,0,8,2,5,3,7,0,3,6,0
1970,55,0,2,Graduation,Single,25930,Laptop,0,3,1,1,5,1,2,3,13,0
1971,63,1,1,Graduation,Together,54753,Tablet,1,12,2,5,1,2,0,4,0,0
1972,48,0,1,PhD,Together,28440,Laptop,0,12,1,2,1,3,2,8,11,0
1973,49,1,1,2n Cycle,Married,23559,Phone,2,4,2,3,2,1,2,3,5,0
1974,70,0,1,Graduation,Divorced,62335,Laptop,1,11,4,3,2,5,0,4,1,0
1975,43,1,2,Graduation,Married,63777,Laptop,1,4,2,11,5,2,7,3,3,0
1976,50,1,2,Graduation,Married,59666,Computer,2,26,4,3,7,0,8,0,4,0
1977,66,1,1,Master,Married,50965,Laptop,2,14,1,10,2,4,0,0,9,0
1978,57,1,0,2n Cycle,Together,71488,Laptop,2,23,3,3,3,6,7,1,13,0
1979,70,1,0,Graduation,Single,72228,Tablet,2,30,2,6,0,0,0,6,0,0
1980,69,1,3,PhD,Single,46231,Computer,1,22,4,6,3,3,2,4,3,0
1981,48,0,1,Graduation,Together,75702,Laptop,0,20,5,10,5,5,0,3,0,0
1982,51,1,1,Graduation,Divorced,43300,Laptop,1,31,3,4,6,5,0,0,0,1
1983,65,0,0,Graduation,Married,78618,Laptop,2,12,1,4,0,1,1,2,6,0
1984,64,0,2,Graduation,Together,,Laptop,0,22,5,1,2,5,6,0,1,0
1985,37,0,1,Graduation,Single,29760,Computer,0,17,1,3,6,2,1,0,4,0
1986,37,1,1,Graduation,Single,29760,Computer,1,22,3,3,3,4,2,0,3,0
1987,60,0,1,Graduation,Together,50127,Laptop,2,8,1,5,0,4,3,2,1,0
1988,34,0,1,Graduation,Together,29604,Laptop,1,19,3,1,6,0,1,1,4,0
1989,70,0,1,Graduation,Married,49413,Phone,0,8,2,4,1,4,1,5,6,0
1990,64,1,0,Graduation,Married,51876,Computer,1,26,3,2,2,2,0,4,0,0
1991,48,1,2,Graduation,Married,45837,Laptop,2,30,2,6,9,2,2,6,2,0
1992,60,0,0,PhD,Divorced,85696,Phone,2,21,3,4,0,1,3,1,1,1
1993,60,1,0,PhD,Divorced,85696,Phone,0,21,2,4,7,7,3,1,2,1
1994,60,1,1,Master,Divorced,59432,Laptop,0,21,3,5,5,0,2,4,7,0
1995,71,0,1,Graduation,Divorced,43185,Laptop,1,8,2,9,1,6,1,0,0,0
1996,47,0,2,PhD,Married,60631,Computer,0,21,2,9,8,2,6,4,4,0
1997,37,0,1,Master,Married,20559,Computer,2,8,1,2,1,2,4,7,11,0
1998,66,0,2,Master,Together,50898,Laptop,2,23,3,6,6,2,8,6,4,0
1999,44,1,1,Graduation,Married,73807,Laptop,0,3,1,5,0,4,1,7,2,0
2000,66,0,0,Master,Together,14661,Laptop,0,4,2,1,6,2,6,0,12,0
2001,68,1,2,Graduation,Together,36807,Laptop,0,14,4,1,1,8,5,0,9,0
2002,47,0,1,2n Cycle,Together,46772,Computer,2,10,1,11,0,1,2,6,0,0
2003,75,0,0,PhD,Together,81574,Laptop,1,3,2,4,8,5,2,0,8,0
2004,46,0,2,Graduation,Married,30772,Laptop,1,3,1,1,5,0,3,0,7,0
2005,44,0,1,PhD,Married,46377,Laptop,1,18,2,2,1,1,3,4,4,0
2006,48,0,1,PhD,Married,78128,Laptop,1,27,2,8,2,4,0,6,9,0
2007,50,0,0,PhD,Together,83443,Computer,1,28,5,6,2,3,6,1,3,0
2008,62,1,2,2n Cycle,Together,50523,Laptop,1,22,3,2,0,6,5,1,12,0
2009,57,0,1,Graduation,Together,47009,Laptop,1,20,5,3,0,2,1,6,7,0
2010,55,0,2,Master,Married,37054,Laptop,1,18,2,1,3,6,5,5,2,0
2011,51,0,1,PhD,Married,32011,Laptop,0,15,4,2,4,0,0,0,2,0
2012,60,0,0,2n Cycle,Together,82122,Laptop,2,30,5,3,1,3,0,2,2,0
2013,47,1,1,Graduation,Divorced,70300,Laptop,1,22,4,5,3,0,0,1,0,0
2014,46,1,0,Master,Together,21024,Laptop,1,30,3,2,3,4,1,2,6,0
2015,54,1,2,Graduation,Together,34916,Laptop,1,26,3,5,0,1,4,5,5,0
2016,55,0,2,Graduation,Together,27943,Computer,1,21,5,2,1,2,6,2,8,0
2017,51,1,1,Master,Married,39791,Laptop,0,27,3,3,0,5,4,0,6,0
2018,57,1,1,PhD,Married,62745,Laptop,2,18,3,7,2,0,7,2,8,0
2019,53,1,0,Graduation,Single,18589,Laptop,1,12,4,2,6,1,2,2,1,0
2020,46,1,1,Graduation,Together,85606,Laptop,0,23,3,6,0,0,2,2,5,0
2021,71,1,0,Basic,Married,26997,Laptop,2,30,3,4,1,2,1,0,0,0
2022,61,1,0,Graduation,Single,82332,Phone,2,36,4,5,4,3,14,1,5,1
2023,52,0,2,PhD,Married,38853,Laptop,1,7,2,2,0,1,3,6,5,0
2024,54,1,1,Master,Divorced,27071,Laptop,1,29,2,2,3,7,5,5,11,0
2025,68,0,0,PhD,Single,90933,Phone,2,28,2,4,2,3,1,6,9,0
2026,56,1,1,PhD,Together,65814,Phone,1,13,2,8,0,5,0,3,2,0
2027,64,1,0,PhD,Together,74250,Phone,2,18,1,2,3,5,1,1,2,0
2028,46,1,1,Master,Married,33181,Laptop,1,11,1,1,3,4,1,5,3,0
2029,78,1,0,Master,Widow,45006,Laptop,0,25,2,3,2,4,0,0,3,0
2030,64,1,1,Master,Together,42315,Laptop,2,4,2,1,2,1,0,0,8,0
2031,72,1,2,PhD,Married,48699,Laptop,1,13,3,1,7,3,2,2,7,0
2032,68,1,0,Graduation,Married,59111,Laptop,0,25,3,11,6,1,1,1,2,0
2033,67,1,1,Graduation,Married,48726,Phone,0,20,5,3,3,2,4,3,2,0
2034,67,0,2,Graduation,Divorced,37244,Phone,1,13,1,1,3,6,2,5,1,0
2035,52,0,3,Graduation,Together,74854,Phone,0,20,3,2,5,8,4,1,2,0
2036,58,1,1,PhD,Married,60896,Computer,1,19,2,9,6,3,1,7,2,1
2037,34,1,0,PhD,Married,67546,Phone,2,12,2,4,8,1,1,2,7,0
2038,34,1,0,PhD,Married,67546,Phone,2,19,3,4,1,0,0,1,7,0
2039,35,0,1,Graduation,Single,46923,Phone,2,6,2,5,2,1,0,3,9,0
2040,50,0,3,Graduation,Married,38988,Phone,2,20,4,5,6,4,0,3,2,0
2041,51,0,0,2n Cycle,Divorced,49118,Computer,2,42,7,9,2,0,8,3,2,1
2042,44,1,1,PhD,Together,27683,Phone,2,10,1,6,5,5,2,6,9,0
2043,48,0,1,PhD,Single,39190,Tablet,2,3,1,2,2,3,3,0,10,0
2044,41,1,0,Graduation,Divorced,56981,Phone,2,22,2,2,0,3,4,4,10,0
2045,38,0,1,Graduation,Married,23228,Phone,0,25,4,3,3,5,4,2,2,0
2046,38,1,0,Graduation,Married,90000,Phone,1,11,2,4,3,6,0,1,4,0
2047,69,0,1,PhD,Married,55707,Computer,2,11,2,3,2,0,3,7,9,0
2048,33,1,1,Graduation,Single,9255,Computer,0,29,5,1,3,3,5,7,6,0
2049,45,0,2,PhD,Single,42997,Tablet,1,15,4,1,0,1,2,5,8,0
2050,63,1,1,Graduation,Together,71232,Tablet,1,6,1,11,8,5,1,2,1,0
2051,68,1,1,PhD,Married,57744,Tablet,0,18,3,9,0,0,5,0,4,0
2052,56,0,1,Master,Married,33585,Tablet,2,6,2,2,6,1,2,0,0,0
2053,57,1,1,2n Cycle,Married,46891,Tablet,0,3,2,2,0,0,0,4,6,0
2054,57,1,1,2n Cycle,Married,46891,Tablet,2,30,2,2,3,1,2,2,2,0
2055,66,0,2,Graduation,Married,50387,Computer,1,30,3,6,3,2,1,4,0,0
2056,53,1,0,Graduation,Together,76653,Computer,2,16,3,4,2,2,7,7,1,0
2057,66,0,0,PhD,Together,76542,Computer,2,30,6,4,1,0,0,4,1,0
2058,73,0,1,Master,Married,76995,Laptop,2,14,3,11,0,1,4,0,8,0
2059,44,1,2,Graduation,Married,38415,Laptop,1,24,2,1,0,8,3,0,2,0
2060,66,1,0,Graduation,Divorced,22304,Computer,1,16,4,1,8,1,4,1,8,0
2061,70,0,0,Graduation,Single,75127,Computer,0,13,2,2,1,1,2,2,3,0
2062,70,1,0,Graduation,Single,75127,Phone,1,17,2,2,2,0,3,6,2,0
2063,69,1,1,Graduation,Married,39722,Phone,1,20,3,2,5,1,2,4,0,0
2064,56,1,2,PhD,Single,7144,Tablet,2,19,3,23,1,0,0,2,7,0
2065,45,0,1,Graduation,Together,39771,Computer,0,19,2,2,2,3,3,4,1,0
2066,50,1,1,Master,Divorced,42618,Computer,1,7,1,5,6,4,2,2,4,0
2067,64,0,1,PhD,Together,51518,Computer,0,8,1,3,4,0,3,0,7,0
2068,50,0,1,Graduation,Married,74716,Laptop,0,22,2,7,3,4,5,3,2,0
2069,47,0,1,Graduation,Single,33955,Laptop,2,17,3,5,0,5,7,2,0,0
2070,68,1,1,Master,Married,45736,Laptop,0,21,5,7,1,4,5,1,1,0
2071,51,0,0,Graduation,Single,31632,Laptop,0,17,1,2,1,1,6,3,2,0
2072,48,1,1,Graduation,Married,60093,Laptop,0,20,2,7,5,3,2,5,2,0
2073,53,0,1,Graduation,Single,30822,Laptop,0,27,4,1,0,2,2,3,1,0
2074,54,1,1,Graduation,Together,41728,Computer,0,13,2,2,3,1,0,2,1,0
2075,64,1,0,Master,Married,80739,Computer,0,13,1,3,0,1,2,8,6,0
2076,31,0,0,Graduation,Single,49767,Computer,0,24,2,5,1,6,7,4,0,0
2077,41,1,0,Basic,Married,34445,Computer,0,11,2,11,1,2,4,1,5,0
2078,71,0,1,Graduation,Widow,67046,Computer,1,27,5,4,4,4,3,3,13,0
2079,57,1,1,Graduation,Married,73538,Computer,1,16,2,10,6,5,6,0,14,0
2080,56,0,0,Graduation,Married,80398,Laptop,0,11,3,5,7,3,4,3,5,0
2081,66,1,1,Master,Married,52973,Laptop,1,28,3,9,7,4,2,0,2,0
2082,68,1,2,Graduation,Married,38998,Tablet,2,3,2,2,4,3,5,3,3,0
2083,68,0,2,Graduation,Married,38998,Laptop,0,21,4,2,1,0,2,3,2,0
2084,64,1,0,2n Cycle,Together,26490,Laptop,1,20,5,3,7,3,4,4,0,0
2085,64,0,0,2n Cycle,Together,26490,Laptop,1,5,1,3,0,3,3,3,10,0
2086,34,1,1,2n Cycle,Married,23331,Phone,0,4,1,3,7,3,1,2,3,0
2087,61,0,2,Graduation,Married,60544,Phone,1,26,2,5,4,3,1,5,7,0
2088,61,0,2,Graduation,Married,60544,Phone,0,18,4,5,6,1,5,4,1,0
2089,51,1,1,PhD,Together,49269,Laptop,0,15,3,7,3,4,1,4,8,0
2090,72,1,2,Graduation,Together,27203,Laptop,1,7,1,1,3,0,7,3,3,0
2091,34,0,1,2n Cycle,Together,45204,Laptop,1,11,3,1,0,2,0,1,2,0
2092,44,0,0,Graduation,Married,67023,Laptop,2,17,4,3,1,8,5,1,6,0
2093,44,1,0,Graduation,Married,77583,Computer,2,3,1,4,1,1,2,5,2,0
2094,39,1,0,Graduation,Married,76630,Computer,2,9,1,3,7,3,4,1,3,0
2095,62,1,1,Master,Married,47353,Computer,1,5,1,2,0,1,5,2,14,0
2096,58,0,2,Graduation,Married,48920,Tablet,0,5,1,6,9,7,6,2,2,0
2097,75,1,1,PhD,Married,67472,Tablet,0,12,1,4,2,1,1,1,2,0
2098,58,0,1,Master,Married,64100,Tablet,1,16,4,8,4,4,0,3,0,0
2099,34,1,1,Graduation,Married,38872,Computer,0,29,3,3,5,2,2,2,4,0
2100,60,1,0,Master,Single,72217,Tablet,1,28,5,3,3,3,0,3,6,0
2101,35,1,1,Basic,Single,15038,Laptop,2,13,2,2,2,1,0,1,0,0
2102,46,0,1,Graduation,Married,13624,Laptop,2,15,4,2,2,0,2,6,14,0
2103,44,0,2,Graduation,Together,42554,Tablet,2,24,5,2,6,7,0,1,5,0
2104,36,0,1,Graduation,Married,71952,Tablet,0,4,1,8,2,0,4,4,12,0
2105,36,1,1,Graduation,Married,71952,Laptop,1,9,2,8,0,4,5,1,8,0
2106,51,1,0,2n Cycle,Married,78041,Phone,1,20,4,4,0,6,5,3,1,0
2107,58,1,1,Master,Single,63972,Tablet,1,21,2,5,0,3,0,2,0,0
2108,65,1,1,Graduation,Married,52852,Tablet,1,22,3,10,6,1,3,1,4,0
2109,50,0,1,PhD,Married,62010,Tablet,1,23,2,6,1,1,5,2,16,0
2110,62,0,0,Master,Together,83151,Computer,1,25,4,5,1,0,0,0,1,0
2111,55,0,1,Graduation,Married,77870,Phone,0,17,3,5,5,7,12,1,14,1
2112,45,0,3,Graduation,Together,46931,Computer,0,30,6,1,3,4,1,4,8,0
2113,45,0,0,Graduation,Single,85072,Computer,0,21,4,3,2,3,2,5,2,0
2114,35,0,0,Master,Married,73395,Computer,1,18,1,4,0,7,0,3,0,0
2115,70,1,1,Graduation,Single,62307,Tablet,0,21,3,4,1,2,2,0,7,0
2116,41,1,1,PhD,Married,58293,Computer,0,24,4,5,0,2,6,4,3,0
2117,48,1,1,Graduation,Together,47889,Computer,0,13,2,2,3,4,0,5,3,0
2118,43,0,1,Basic,Together,24594,Tablet,1,29,4,1,3,1,2,0,4,0
2119,43,1,1,Basic,Together,24594,Laptop,0,27,2,1,4,2,4,4,1,0
2120,57,0,0,Master,Single,69882,Computer,0,18,2,3,1,8,7,6,6,0
2121,63,0,0,Graduation,Together,24221,Computer,1,19,3,1,1,2,6,2,3,0
2122,37,1,1,Graduation,Single,22327,Laptop,0,25,5,1,1,2,3,0,7,0
2123,61,1,2,Master,Married,61923,Phone,1,30,4,2,0,2,1,1,6,0
2124,57,0,3,Master,Single,35791,Computer,2,10,3,1,2,2,8,7,4,0
2125,57,1,3,Master,Single,35791,Computer,2,26,3,1,0,0,7,1,2,0
2126,32,1,0,Master,Single,91172,Tablet,2,30,2,4,10,0,1,1,6,1
2127,55,0,2,Graduation,Married,35441,Computer,1,11,4,1,7,3,6,6,1,0
2128,52,1,1,Graduation,Together,19656,Computer,1,5,2,2,1,3,0,2,7,0
2129,35,1,0,Graduation,Married,7500,Tablet,2,3,1,0,2,5,8,2,3,0
2130,43,1,0,Graduation,Married,71626,Tablet,1,9,1,5,3,6,1,1,1,0
2131,45,0,2,Graduation,Married,75330,Tablet,2,27,5,10,0,1,0,5,0,0
2132,46,1,1,Master,Married,34529,Tablet,1,19,3,2,3,1,2,0,3,0
2133,30,0,0,Graduation,Single,48789,Tablet,0,4,1,6,4,2,1,1,9,0
2134,45,1,2,PhD,Divorced,34487,Tablet,1,29,3,3,3,3,1,0,4,0
2135,49,1,3,2n Cycle,Married,35688,Tablet,2,25,3,4,3,2,1,6,9,0
2136,49,0,3,2n Cycle,Married,35688,Tablet,2,30,5,4,0,0,7,6,15,0
2137,70,1,1,Graduation,Single,53700,Tablet,1,27,5,5,1,2,5,1,7,0
2138,35,1,0,Master,Single,73454,Computer,1,19,3,2,2,0,4,7,0,0
2139,65,1,1,Graduation,Married,71113,Computer,0,13,3,6,2,3,1,2,15,0
2140,67,0,1,Graduation,Single,,Laptop,2,29,2,6,2,4,5,0,12,0
2141,42,1,1,Master,Married,31535,Laptop,2,17,4,1,0,3,0,6,3,0
2142,69,0,0,Graduation,Together,80812,Laptop,2,13,2,4,0,2,1,3,2,0
2143,40,1,1,Graduation,Together,40479,Laptop,0,3,2,0,1,1,3,6,2,0
2144,62,1,2,Graduation,Married,29440,Phone,2,23,3,1,3,0,0,3,0,0
2145,36,1,1,Graduation,Married,38508,Phone,2,20,5,7,1,6,4,3,4,0
2146,39,1,0,Graduation,Married,69520,Phone,0,6,2,9,1,3,2,1,2,0
2147,58,1,2,Graduation,Single,18701,Tablet,0,4,1,2,3,3,3,0,4,0
2148,58,1,2,Graduation,Single,18701,Laptop,2,22,2,2,9,0,4,1,3,0
2149,53,1,1,Graduation,Divorced,69901,Laptop,0,15,3,7,6,1,3,2,2,0
2150,69,0,1,Graduation,Married,47703,Computer,2,27,4,6,1,3,2,1,2,0
2151,31,0,0,Graduation,Single,86037,Phone,0,38,2,6,3,0,0,1,14,1
2152,44,1,0,Graduation,Divorced,71847,Computer,0,8,1,6,4,0,2,7,11,0
2153,51,1,2,2n Cycle,Together,42033,Laptop,2,9,2,1,5,1,1,3,2,0
2154,58,1,1,Graduation,Divorced,51983,Laptop,0,6,1,9,0,0,5,1,2,0
2155,34,1,0,Graduation,Single,68655,Laptop,0,27,5,4,0,2,1,3,2,0
2156,34,1,0,Graduation,Single,68655,Laptop,1,15,1,4,4,1,1,1,2,0
2157,63,1,3,Graduation,Together,38285,Laptop,2,28,2,0,0,2,2,0,1,0
2158,52,1,0,Master,Together,79419,Laptop,2,6,2,4,0,3,5,3,13,0
2159,47,0,1,Graduation,Single,57338,Laptop,0,16,3,4,3,0,4,2,1,0
2160,58,0,0,Graduation,Married,42523,Laptop,1,27,3,1,2,2,2,1,9,0
2161,58,0,0,Graduation,Married,42523,Laptop,2,30,4,1,0,6,0,3,1,0
2162,38,0,1,Graduation,Married,31761,Tablet,1,28,4,3,1,3,3,8,5,0
2163,53,1,1,Graduation,Married,65747,Computer,1,21,3,8,8,3,2,0,3,0
2164,62,1,2,Master,Together,17144,Computer,0,7,1,3,1,1,2,1,1,0
2165,62,0,2,Master,Together,17144,Laptop,0,19,3,3,8,1,2,1,13,0
2166,71,1,3,Graduation,Single,,Computer,1,18,3,2,2,4,2,4,15,0
2167,57,1,0,PhD,Married,84618,Phone,2,29,5,6,2,4,0,3,4,0
2168,57,0,0,PhD,Married,84618,Computer,2,30,4,6,0,2,3,5,0,0
2169,74,1,1,PhD,Together,66375,Computer,1,9,1,2,1,2,0,2,3,0
2170,65,1,1,Graduation,Together,42213,Computer,1,23,4,5,5,3,5,2,1,0
2171,59,1,1,Graduation,Married,,Phone,1,8,2,6,1,1,2,2,0,0
2172,82,0,0,PhD,Single,51141,Phone,0,13,4,3,1,3,6,1,2,0
2173,42,1,2,Graduation,Married,15072,Computer,1,10,2,3,5,2,0,3,3,0
2174,36,0,1,2n Cycle,Married,7500,Computer,1,3,1,2,4,1,3,3,7,0
2175,44,1,1,2n Cycle,Together,17117,Computer,2,29,5,3,1,0,1,0,10,0
2176,57,0,1,Graduation,Married,59754,Phone,1,6,1,5,2,4,3,2,3,1
2177,69,0,1,Master,Married,65569,Computer,2,18,1,6,2,6,2,1,0,0
2178,70,0,0,2n Cycle,Widow,28457,Computer,0,22,3,4,0,1,2,6,0,0
2179,50,0,0,PhD,Single,86857,Phone,0,14,1,5,0,4,3,1,5,1
2180,50,1,0,PhD,Single,86857,Phone,1,14,4,5,0,1,13,3,5,1
2181,58,1,1,Graduation,Together,68142,Computer,2,14,3,10,1,5,1,4,6,0
2182,69,0,2,Graduation,Together,48794,Computer,1,5,2,1,5,2,3,1,13,0
2183,58,0,2,Graduation,Together,63404,Tablet,2,22,2,6,1,3,1,2,2,0
2184,48,1,1,2n Cycle,Together,49669,Tablet,0,13,2,5,1,2,2,3,5,0
2185,58,0,1,Graduation,Together,55761,Tablet,1,27,5,4,1,1,3,0,8,0
2186,64,1,1,Graduation,Divorced,78331,Tablet,0,19,3,10,8,2,1,2,1,0
2187,49,1,1,Graduation,Married,37971,Tablet,1,13,2,1,2,3,7,0,1,0
2188,45,0,1,Graduation,Married,30368,Tablet,0,9,1,2,4,5,0,5,3,0
2189,44,0,1,PhD,Together,34043,Tablet,0,20,4,2,0,2,1,2,1,0
2190,57,1,1,PhD,Widow,54111,Tablet,1,10,1,5,6,0,1,1,5,0
2191,58,1,1,Graduation,Divorced,69932,Computer,1,5,2,7,1,1,8,0,14,0
2192,41,1,1,PhD,Together,39665,Computer,0,12,4,4,0,3,6,2,8,0
2193,68,1,3,Graduation,Married,93404,Tablet,1,27,5,3,5,1,2,4,4,0
2194,38,0,1,Graduation,Married,38680,Computer,0,8,2,2,3,2,0,2,11,0
2195,38,1,1,Graduation,Married,24570,Computer,1,27,2,4,8,3,3,2,3,0
2196,55,0,1,PhD,Married,77766,Phone,1,8,2,11,6,1,1,2,6,1
2197,55,0,1,PhD,Married,77766,Tablet,0,14,3,11,1,4,6,2,14,1
2198,64,1,1,Graduation,Together,64961,Computer,0,29,5,6,1,2,0,6,7,0
2199,54,1,1,Master,Divorced,23748,Computer,0,25,5,2,6,3,2,2,6,0
2200,58,1,1,Graduation,Single,45989,Laptop,0,3,2,3,4,5,0,1,7,0
2201,34,1,1,2n Cycle,Single,23331,Laptop,2,22,4,5,2,0,2,5,1,0
2202,68,0,1,PhD,Married,70421,Computer,1,22,5,10,3,4,6,4,4,0
2203,59,0,2,PhD,Single,23091,Laptop,1,8,1,2,4,6,2,7,9,0
2204,32,0,1,2n Cycle,Married,24683,Tablet,2,6,2,2,4,6,1,1,9,0
2205,49,0,1,PhD,Married,157243,Laptop,1,29,4,0,1,3,5,0,8,0
2206,49,0,1,PhD,Married,54222,Laptop,2,29,4,3,5,3,1,6,7,0
2207,54,0,0,Graduation,Widow,73455,Tablet,1,29,2,6,3,2,3,0,12,0
2208,50,0,0,Graduation,Together,84906,Phone,0,23,5,5,0,6,3,1,13,0
2209,50,0,0,Graduation,Together,84906,Laptop,0,7,2,5,0,0,4,5,0,0
